gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
SLAMF8,-9.348095894,-6.367434502,0,0,0.009966777409,0,6.367434502,Downregulated,114.1347208
NCF2,-9.349676132,-1.284975886,0,0,0.6943521595,0,1.284975886,Downregulated,23.03755943
EPS15L1,9.355470657,1.365615249,0,0,0.8604651163,0,1.365615249,Upregulated,24.51188069
RASSF3,9.360738754,1.17454648,0,0,0.8737541528,0,1.17454648,Upregulated,21.10436209
PEA15,-9.363372803,-2.044219017,0,0,0.2624584718,0,2.044219017,Downregulated,36.74691842
CMIP,9.396033287,1.176696181,0,0,0.8870431894,0,1.176696181,Upregulated,21.30716594
SIPA1L2,-9.406832695,-1.740208268,0,0,0.3787375415,0,1.740208268,Downregulated,31.58348425
RFX8,9.409466743,1.70644784,0,0,0.8172757475,0,1.70644784,Upregulated,30.98426673
EMR2,-9.44291687,-2.022606373,0,0,0.1926910299,0,2.022606373,Downregulated,36.9988001
BCAP31,-9.456613541,-1.439685822,0,0,0.5813953488,0,1.439685822,Downregulated,26.41313197
DYRK3,9.48664093,3.480554819,0,0,0.5448504983,0,3.480554819,Upregulated,64.27990104
FABP5,-9.490327835,-3.170824289,0,0,0.1694352159,0,3.170824289,Downregulated,58.59874968
CD74,-9.496912956,-2.502506733,0,0,0.2126245847,0,2.502506733,Downregulated,46.30883611
CLEC7A,-9.507184982,-4.505915165,0,0,0.01661129568,0,4.505915165,Downregulated,83.56102039
BCL2A1,9.510609627,1.990774035,0,0,0.7441860465,0,1.990774035,Upregulated,36.94064222
AFF3,9.517721176,3.071106434,0,0,0.5880398671,0,3.071106434,Upregulated,57.06879295
IRAK3,9.531417847,1.603880882,0,0,0.8372093023,0,1.603880882,Upregulated,29.89087699
ACP5,-9.558283806,-5.85716486,0,0,0.02325581395,0,5.85716486,Downregulated,109.7982772
EGR2,-9.573297501,-7.236125946,0,0,0.006644518272,0,7.236125946,Downregulated,136.0812138
RP11-444D3.1,9.5919981,1.975216269,0,0,0.803986711,0,1.975216269,Upregulated,37.29453068
PPP3CC,9.604114532,1.273617268,0,0,0.8471760797,0,1.273617268,Upregulated,24.10833617
CTSH,-9.608855247,-1.961067557,0,0,0.3488372093,0,1.961067557,Downregulated,37.15387533
TIAM1,-9.61991787,-2.296295643,0,0,0.2857142857,0,2.296295643,Downregulated,43.60462828
IL10,9.620444298,3.964396,0,0,0.5315614618,0,3.964396,Upregulated,75.28038233
ARMC9,9.636775017,2.651665449,0,0,0.6777408638,0,2.651665449,Upregulated,50.52395798
SAMHD1,-9.662587166,-2.313320398,0,0,0.1893687708,0,2.313320398,Downregulated,44.32230148
MICAL2,-9.685238838,-2.724174738,0,0,0.1694352159,0,2.724174738,Downregulated,52.4467961
RP11-452H21.1,9.696565628,2.490803957,0,0,0.6445182724,0,2.490803957,Upregulated,48.06527508
MIR146A,9.722640991,1.869286895,0,0,0.7475083056,0,1.869286895,Upregulated,36.26881184
ITGAL,-9.722114563,-2.622569561,0,0,0.1627906977,0,2.622569561,Downregulated,50.88436784
ABCC3,-9.73686409,-3.020179033,0,0,0.08305647841,0,3.020179033,Downregulated,58.76800715
ST3GAL6,-9.74950695,-1.911325812,0,0,0.3887043189,0,1.911325812,Downregulated,37.28797059
AC016831.7,9.756355286,1.625546694,0,0,0.7740863787,0,1.625546694,Upregulated,31.75454545
AHCYL1,-9.756355286,-2.131048441,0,0,0.3156146179,0,2.131048441,Downregulated,41.62936373
FERMT3,-9.766628265,-1.614437342,0,0,0.4850498339,0,1.614437342,Downregulated,31.59687069
FCGRT,-9.817462921,-2.048465252,0,0,0.2026578073,0,2.048465252,Downregulated,40.53128487
NEDD4L,9.8295784,2.004128695,0,0,0.8006644518,0,2.004128695,Upregulated,39.75127417
MYOF,-9.84432888,-2.910780668,0,0,0.1561461794,0,2.910780668,Downregulated,57.90886376
ARID5B,-9.852757454,-1.751624465,0,0,0.4418604651,0,1.751624465,Downregulated,34.90509498
AIF1,-9.888579369,-4.287511349,0,0,0.05647840532,0,4.287511349,Downregulated,86.08714755
SLC30A4,9.901222229,2.535540104,0,0,0.6411960133,0,2.535540104,Upregulated,51.0394837
TXNRD1,-9.903065681,-1.348303556,0,0,0.7906976744,0,1.348303556,Downregulated,27.14644403
ADTRP,9.930459023,3.19855094,0,0,0.5913621262,0,3.19855094,Upregulated,64.76756894
LAPTM5,-9.96707058,-1.223103285,0,0,0.7940199336,0,1.223103285,Downregulated,24.95725094
BASP1,9.969967842,1.561207771,0,0,0.9102990033,0,1.561207771,Upregulated,31.86980952
HMOX1,-9.976025581,-3.027094841,0,0,0.2757475083,0,3.027094841,Downregulated,61.86187783
C5AR1,-9.97655201,-2.034095287,0,0,0.4019933555,0,2.034095287,Downregulated,41.56888395
LMNA,-9.988142014,-1.642749548,0,0,0.5647840532,0,1.642749548,Downregulated,33.64512033
BCAT1,9.990511894,1.515402198,0,0,0.8438538206,0,1.515402198,Upregulated,31.04642137
IL2RG,-10.00183773,-2.128022432,0,0,0.2358803987,0,2.128022432,Downregulated,43.69414029
IL2RA,10.02659702,3.175785065,0,0,0.6013289037,0,3.175785065,Upregulated,65.53956939
TMEM70,-10.03686905,-2.318253756,0,0,0.219269103,0,2.318253756,Downregulated,47.93739412
HPCAL1,-10.04450798,-2.549998522,0,0,0.2890365449,0,2.549998522,Downregulated,52.80431807
UPK3B,10.0645256,1.461665273,0,0,0.8305647841,0,1.461665273,Upregulated,30.39025044
MET,10.06847668,1.80314362,0,0,0.8372093023,0,1.80314362,Upregulated,37.5136824
MMP1,10.08085632,6.025146961,0,0,0.511627907,0,6.025146961,Upregulated,125.6537152
QPCT,-10.11378002,-5.514295578,0,0,0.01993355482,0,5.514295578,Downregulated,115.7792219
MGLL,10.15487003,1.622617722,0,0,0.8571428571,0,1.622617722,Upregulated,34.35774233
SH3KBP1,10.15961075,1.224983454,0,0,0.9102990033,0,1.224983454,Upregulated,25.9584201
GLRX,-10.1730442,-1.938798428,0,0,0.4750830565,0,1.938798428,Downregulated,41.19192493
VNN3,10.19121838,3.892132998,0,0,0.5581395349,0,3.892132998,Upregulated,82.99036775
HIVEP2,10.19358826,1.49824369,0,0,0.8471760797,0,1.49824369,Upregulated,31.95527589
IL1R1,10.22677612,2.783494234,0,0,0.6611295681,0,2.783494234,Upregulated,59.7679975
PAPSS2,10.32528496,2.844110966,0,0,0.6677740864,0,2.844110966,Upregulated,62.31790895
TTYH3,-10.406147,-2.671350241,0,0,0.1661129568,0,2.671350241,Downregulated,59.50086771
MFSD12,-10.4443388,-2.79736042,0,0,0.2857142857,0,2.79736042,Downregulated,62.78194351
SPP1,-10.44881725,-7.030602455,0,0,0.01328903654,0,7.030602455,Downregulated,157.8989954
HCST,-10.50544643,-2.677761316,0,0,0.2026578073,0,2.677761316,Downregulated,60.81232524
ITGAM,-10.50465584,-4.998979568,0,0,0.01993355482,0,4.998979568,Downregulated,113.5275088
IQSEC1,-10.52915192,-2.445410013,0,0,0.2026578073,0,2.445410013,Downregulated,55.78663345
BMP6,10.55022335,3.074829817,0,0,0.6744186047,0,3.074829817,Upregulated,70.42865889
IER3,10.56128597,1.483544588,0,0,0.9335548173,0,1.483544588,Upregulated,34.04852568
PDE4B,10.58551788,2.176998615,0,0,0.7674418605,0,2.176998615,Upregulated,50.19661704
MGAT1,-10.60026836,-1.735484838,0,0,0.5348837209,0,1.735484838,Downregulated,40.12575013
SNX9,10.60816956,1.276564598,0,0,0.9069767442,0,1.276564598,Upregulated,29.55504694
PPT1,-10.63134861,-2.37960577,0,0,0.2425249169,0,2.37960577,Downregulated,55.33611352
ACSL1,10.69983101,1.583757043,0,0,0.9069767442,0,1.583757043,Upregulated,37.32704372
MARCKSL1,-10.70246506,-3.023093224,0,0,0.1063122924,0,3.023093224,Downregulated,71.27044127
MAP4K4,10.74803162,1.248079658,0,0,0.9102990033,0,1.248079658,Upregulated,29.68388538
SERPINB7,10.79017448,5.328349113,0,0,0.5581395349,0,5.328349113,Upregulated,127.7556385
RHBDD2,-10.82388878,-2.741169453,0,0,0.1528239203,0,2.741169453,Downregulated,66.14510195
MMP14,10.82836628,1.720788121,0,0,0.8471760797,0,1.720788121,Upregulated,41.54926957
MAPKAPK2,10.85180855,1.561694264,0,0,0.8438538206,0,1.561694264,Upregulated,37.87217619
HSPA8,-10.88947392,-2.206630945,0,0,0.3820598007,0,2.206630945,Downregulated,53.89439691
ITGA1,10.90053654,3.302310228,0,0,0.6478405316,0,3.302310228,Upregulated,80.80874275
SERPINB2,10.92450523,2.210691452,0,0,0.8970099668,0,2.210691452,Upregulated,54.33561089
CCR1,-10.94425964,-2.325620651,0,0,0.3289036545,0,2.325620651,Downregulated,57.3654014
HIPK2,10.95927334,1.394427657,0,0,0.9235880399,0,1.394427657,Upregulated,34.48722105
IL7,10.96559429,4.058844566,0,0,0.6112956811,0,4.058844566,Upregulated,100.4802738
HLA-C,-10.96875572,-1.293245912,0,0,0.7508305648,0,1.293245912,Downregulated,32.02636259
ACTB,-11.0501442,-1.265762925,0,0,0.8338870432,0,1.265762925,Downregulated,31.8336747
IL36G,11.14917946,3.296081781,0,0,0.6777408638,0,3.296081781,Upregulated,84.45900655
MDFIC,-11.22055912,-2.353086472,0,0,0.3189368771,0,2.353086472,Downregulated,61.10132179
VIM,-11.38781452,-1.055078506,0,0,0.8837209302,0,1.055078506,Downregulated,28.26209308
CXCL16,-11.38939476,-2.814914227,0,0,0.196013289,0,2.814914227,Downregulated,75.40394377
ARHGAP10,-11.40783215,-2.387108564,0,0,0.3887043189,0,2.387108564,Downregulated,64.14599351
AGPAT9,-11.45893097,-3.282714844,0,0,0.1827242525,0,3.282714844,Downregulated,89.02697421
S100A4,-11.47262669,-3.27351284,0,0,0.1893687708,0,3.27351284,Downregulated,88.97718662
MT2A,11.5421629,2.113083363,0,0,0.8837209302,0,2.113083363,Upregulated,58.1588633
ST3GAL1,11.5716629,1.382247686,0,0,0.9235880399,0,1.382247686,Upregulated,38.23906656
CPD,11.59010029,2.223017216,0,0,0.8073089701,0,2.223017216,Upregulated,61.68807266
CSF2,11.63698483,5.386275768,0,0,0.6079734219,0,5.386275768,Upregulated,150.7060021
CCL3,11.64593983,2.008685112,0,0,0.9003322259,0,2.008685112,Upregulated,56.27693461
CHST11,-11.67675686,-1.830386996,0,0,0.657807309,0,1.830386996,Downregulated,51.55359215
CYBB,-11.69019032,-3.241147757,0,0,0.1627906977,0,3.241147757,Downregulated,91.48231663
CD9,-11.71547604,-4.346259594,0,0,0.06976744186,0,4.346259594,Downregulated,123.1980696
PLD1,11.75551128,2.363910913,0,0,0.8205980066,0,2.363910913,Upregulated,67.47106471
RNF144B,11.77289581,2.432924986,0,0,0.8205980066,0,2.432924986,Upregulated,69.63577456
MRPS6,-11.82662773,-2.657284975,0,0,0.3355481728,0,2.657284975,Downregulated,76.76897483
CSF1,-11.91670799,-4.730596542,0,0,0.05647840532,0,4.730596542,Downregulated,138.8332262
CCL20,11.99256516,4.41381216,0,0,0.6611295681,0,4.41381216,Upregulated,131.2425191
IQGAP2,-11.99941349,-2.638667345,0,0,0.2790697674,0,2.638667345,Downregulated,78.52728938
RP11-519G16.3,12.02680683,1.747262478,0,0,0.9102990033,0,1.747262478,Upregulated,52.23202641
ZNF385A,-12.07000351,-3.232156038,0,0,0.122923588,0,3.232156038,Downregulated,97.32175501
RP11-701P16.5,12.10635185,3.115733385,0,0,0.7475083056,0,3.115733385,Upregulated,94.38052125
LCP1,-12.111619,-1.760100722,0,0,0.6611295681,0,1.760100722,Downregulated,53.34548367
CYTH4,-12.14428043,-4.260797977,0,0,0.06312292359,0,4.260797977,Downregulated,129.8256596
PTGS2,12.19327164,3.950684309,0,0,0.7176079734,0,3.950684309,Upregulated,121.3592378
AQP9,12.21118259,2.497262478,0,0,0.8106312292,0,2.497262478,Upregulated,76.92029462
ARPC2,-12.22382545,-1.013342857,0,0,0.8671096346,0,1.013342857,Downregulated,31.26850133
NAMPT,12.2433157,1.426116347,0,0,0.9568106312,0,1.426116347,Upregulated,44.13553061
EBF1,12.2930975,2.35394454,0,0,0.8571428571,0,2.35394454,Upregulated,73.44699799
DENND5A,12.30784798,2.20775795,0,0,0.877076412,0,2.20775795,Upregulated,69.0303867
CD52,-12.41873646,-3.747439623,0,0,0.1727574751,0,3.747439623,Downregulated,119.364161
S100A6,-12.42584801,-2.396269083,0,0,0.5448504983,0,2.396269083,Downregulated,76.38366388
CXCL3,12.49433041,2.642109394,0,0,0.8837209302,0,2.642109394,Upregulated,85.16516817
SOD2,12.51724529,1.483103275,0,0,0.9435215947,0,1.483103275,Upregulated,47.96834576
THBS1,12.60600853,2.674533367,0,0,0.8837209302,0,2.674533367,Upregulated,87.76243874
IL8,12.61733437,1.490026712,0,0,0.9700996678,0,1.490026712,Upregulated,48.96153049
ITGB2,-12.66448212,-2.944352627,0,0,0.292358804,0,2.944352627,Downregulated,97.46455951
ATP2B1,12.70820522,1.817497849,0,0,0.9368770764,0,1.817497849,Upregulated,60.57010974
MAP3K8,12.98424149,1.840651035,0,0,0.903654485,0,1.840651035,Upregulated,64.15779342
RGCC,-12.98819256,-3.915874958,0,0,0.1495016611,0,3.915874958,Downregulated,136.50052
FOXO3,13.06931782,1.467885017,0,0,0.9534883721,0,1.467885017,Upregulated,51.81451892
ANXA11,-13.10382271,-2.696897507,0,0,0.3920265781,0,2.696897507,Downregulated,95.66898235
LYN,13.12937164,1.752071857,0,0,0.9667774086,0,1.752071857,Upregulated,62.36782469
G6PD,-13.22103214,-3.160867929,0,0,0.2159468439,0,3.160867929,Downregulated,114.1049731
CXCL2,13.42331886,3.131481409,0,0,0.8637873754,0,3.131481409,Upregulated,116.6471295
PID1,13.43754196,2.920747757,0,0,0.8970099668,0,2.920747757,Upregulated,108.9591098
MPZL1,13.45703316,2.891149998,0,0,0.8272425249,0,2.891149998,Upregulated,108.0992301
IL24,13.80629253,6.44614315,0,0,0.7009966777,0,6.44614315,Upregulated,254.211376
LSP1,-13.87477493,-3.574197769,0,0,0.2624584718,0,3.574197769,Downregulated,142.3074011
MITF,-13.90690899,-4.946092606,0,0,0.08305647841,0,4.946092606,Downregulated,197.7065086
IL1B,13.90848923,2.642083406,0,0,0.950166113,0,2.642083406,Upregulated,105.6100497
LYZ,-14.02701664,-3.967152119,0,0,0.1926910299,0,3.967152119,Downregulated,161.1352197
TMSB10,-14.2140255,-1.617179275,0,0,0.8571428571,0,1.617179275,Downregulated,67.46665647
GSN,-14.34545898,-5.496996403,0,0,0.09302325581,0,5.496996403,Downregulated,233.2484701
SLC25A37,14.33782101,3.216810465,0,0,0.853820598,0,3.216810465,Upregulated,136.4956541
SH3BGRL3,-14.40314198,-1.625400424,0,0,0.8239202658,0,1.625400424,Downregulated,69.39726084
IL6,14.43553925,4.354948997,0,0,0.7973421927,0,4.354948997,Upregulated,186.4023678
HIF1A,14.55801773,2.120523453,0,0,0.9401993355,0,2.120523453,Upregulated,92.14146081
ITGB8,14.63203144,3.051963091,0,0,0.903654485,0,3.051963091,Upregulated,133.5156119
TYROBP,-14.70709801,-2.730326891,0,0,0.4684385382,0,2.730326891,Downregulated,119.9347175
