gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
HIST1H3D,4.342961788,1.720915437,0.00001405744935,0.0001864692761,0.1506722299,0.000365163596,1.720915437,Upregulated,6.417969493
CFLAR-AS1,4.352967739,1.3783077,0.00001343069521,0.0001793988866,0.1775614279,0.0003513176213,1.3783077,Upregulated,5.163389094
RP11-403A21.3,4.371030331,1.573297381,0.00001236615192,0.0001668571181,0.1636532221,0.0003267570214,1.573297381,Upregulated,5.943375131
DNPEP,-4.373878479,-1.07364583,0.00001220582898,0.0001649121546,0.06536856745,0.000322948191,1.07364583,Downregulated,4.061330902
BCL6,4.434250355,1.201541901,0.000009239322791,0.000128405803,0.200741771,0.0002514576437,1.201541901,Upregulated,4.675698594
NOL12,-4.480681419,-1.031660795,0.000007440508521,0.0001058231324,0.07000463607,0.0002072339013,1.031660795,Downregulated,4.101284327
LTB,-4.514221191,-1.276669502,0.000006354982266,0.00009195555603,0.05609643023,0.0001800769661,1.276669502,Downregulated,5.153176898
HIF1A-AS2,4.580963612,1.81755209,0.00000462838019,0.00006982044604,0.1553082986,0.0001367296837,1.81755209,Upregulated,7.553778076
F8A1,-4.65255928,-1.886027098,0.000003278405873,0.00005075181392,0.02874362541,0.00009938749835,1.886027098,Downregulated,8.099634713
IRF9,-4.686736107,-1.23703742,0.000002775965124,0.00004356918934,0.05841446453,0.00008532173335,1.23703742,Downregulated,5.394498167
FAM46C,4.70950222,1.045554996,0.000002483227759,0.00003952228536,0.2415391748,0.00007739666364,1.045554996,Upregulated,4.603743791
VPS9D1,-4.711937904,-1.15638113,0.00000245372212,0.00003911375025,0.06629578118,0.00007659662756,1.15638113,Downregulated,5.096947043
PFKFB3,4.718121052,1.228588462,0.000002380326987,0.00003815259953,0.2165044043,0.00007471440192,1.228588462,Upregulated,5.428488468
C15orf48,4.722018719,2.310561657,0.000002335153759,0.00003751703297,0.1339823829,0.00007346976914,2.310561657,Upregulated,10.22601797
NDUFA9,-4.792321205,-1.017249107,0.000001648627676,0.00002746096491,0.07649513213,0.00005377692725,1.017249107,Downregulated,4.639962288
ENOPH1,-4.794232368,-1.104741216,0.000001632989607,0.0000272673154,0.0792767733,0.00005339770257,1.104741216,Downregulated,5.042433984
CTC-559E9.4,-4.856852531,-1.276869178,0.000001192663507,0.00002055454233,0.06165971256,0.00004025204982,1.276869178,Downregulated,5.984803549
HCG17,-4.979919434,-1.05725646,0.000000636107431,0.00001144656514,0.08947612425,0.00002241585839,1.05725646,Downregulated,5.224247584
GTF2IRD2B,-5.023314953,-1.005083799,0.0000005078710333,0.000009253328532,0.09225776541,0.00001812083359,1.005083799,Downregulated,5.059292349
FAM228B,-5.039166927,-1.005993128,0.000000467562489,0.000008603487388,0.1061659713,0.00001684824684,1.005993128,Downregulated,5.095682617
STARD9,-5.127775669,-1.458622456,0.000000293185157,0.000005655117294,0.05470560964,0.00001107444084,1.458622456,Downregulated,7.654206494
LINC01138,-5.249118805,-1.414900303,0.0000001528283552,0.000003115864506,0.05377839592,0.00000610181104,1.414900303,Downregulated,7.791037358
CXCL3,5.256820202,3.135839939,0.0000001465676208,0.000003003236837,0.130273528,0.000005881251786,3.135839939,Upregulated,17.31739515
RP11-277P12.20,5.371118069,1.538625479,0.00000007825004147,0.00000172099444,0.2049142327,0.000003370230911,1.538625479,Upregulated,8.868976577
PATL2,-5.409079552,-1.025574207,0.00000006334942224,0.000001417747553,0.1061659713,0.000002776381211,1.025574207,Downregulated,5.997969316
CCDC14,-5.43265152,-1.020854473,0.00000005552283332,0.000001257777251,0.1019935095,0.000002463110671,1.020854473,Downregulated,6.02344592
RP11-518L10.5,-5.44988966,-1.02482903,0.00000005040107232,0.000001149415059,0.107093185,0.000002250904518,1.02482903,Downregulated,6.086995715
HDAC5,-5.453131199,-1.213665128,0.00000004949051296,0.00000113118002,0.07417709782,0.000002215194763,1.213665128,Downregulated,7.217021178
JOSD1,5.519948483,1.174348712,0.00000003390987558,0.0000008104977061,0.2568382012,0.00000158720119,1.174348712,Upregulated,7.15324949
SLC17A5,-5.52214098,-1.02126205,0.00000003348937316,0.0000008013865492,0.1001390821,0.000001569358771,1.02126205,Downregulated,6.225774764
MIF,-5.529167652,-1.014503121,0.00000003217541689,0.0000007744892557,0.08993973111,0.000001516685684,1.014503121,Downregulated,6.199612954
C10orf54,-5.535069466,-1.290484428,0.00000003111046395,0.0000007524082314,0.06444135373,0.000001473444318,1.290484428,Downregulated,7.902341356
MYO1D,-5.540016174,-1.170652628,0.00000003024434164,0.0000007340733778,0.1033843301,0.000001437539095,1.170652628,Downregulated,7.181088205
SLC25A25,-5.542302132,-1.006228566,0.00000002985203558,0.0000007254151387,0.1033843301,0.000001420583627,1.006228566,Downregulated,6.177653128
BBC3,-5.572506905,-1.395660877,0.00000002510995262,0.0000006212884878,0.06583217432,0.000001216671953,1.395660877,Downregulated,8.662457709
CTD-2047H16.4,5.575167656,1.902783036,0.00000002472916449,0.0000006126102135,0.1794158554,0.000001199677251,1.902783036,Upregulated,11.82164045
FAM89B,-5.575392246,-1.053743243,0.00000002469724327,0.0000006125637418,0.0876216968,0.000001199586245,1.053743243,Downregulated,6.546747352
TRIM56,-5.585922718,-1.006485224,0.00000002324624178,0.0000005815268435,0.09411219286,0.000001138806552,1.006485224,Downregulated,6.275868394
TNFSF14,-5.608108044,-1.290199399,0.00000002045505196,0.0000005199970066,0.06536856745,0.000001018312404,1.290199399,Downregulated,8.107611935
VAC14,-5.611105919,-1.041454434,0.00000002010377367,0.000000512344672,0.09782104775,0.000001003326804,1.041454434,Downregulated,6.551204316
C2orf43,-5.615452766,-1.133925557,0.00000001960480328,0.0000005015090705,0.09596662031,0.0000009821073982,1.133925557,Downregulated,7.14341488
GMDS-AS1,-5.690852165,-1.018787503,0.00000001264070227,0.0000003368871084,0.1330551692,0.0000006597274924,1.018787503,Downregulated,6.594118016
HIST1H1E,5.700970173,1.644843698,0.00000001191274692,0.0000003191551697,0.2053778396,0.0000006250029596,1.644843698,Upregulated,10.68490156
MCRS1,-5.76212883,-1.079779983,0.00000000830595216,0.0000002282233863,0.09596662031,0.0000004469308519,1.079779983,Downregulated,7.171509767
